ticket_id,date,park_price,our_price,savings
141,2026-02-26,360,355,5
141,2026-02-27,362,357,5
141,2026-02-28,354,349,5
141,2026-03-01,341,336,5
141,2026-03-02,336,331,5
141,2026-03-03,338,333,5
141,2026-03-04,346,341,5
141,2026-03-05,356,351,5
141,2026-03-06,361,356,5
141,2026-03-07,362,357,5
141,2026-03-08,361,356,5
141,2026-03-09,359,354,5
141,2026-03-10,361,356,5
141,2026-03-11,362,357,5
141,2026-03-12,364,359,5
141,2026-03-13,363,358,5
141,2026-03-14,360,355,5
141,2026-03-15,356,351,5
141,2026-03-16,352,347,5
141,2026-03-17,352,347,5
141,2026-03-18,353,348,5
141,2026-03-19,356,351,5
141,2026-03-20,359,354,5
141,2026-03-21,357,352,5
141,2026-03-22,355,350,5
141,2026-03-23,352,347,5
141,2026-03-24,351,346,5
141,2026-03-25,355,350,5
141,2026-03-26,359,354,5
141,2026-03-27,361,356,5
141,2026-03-28,362,357,5
141,2026-03-29,361,356,5
141,2026-03-30,359,354,5
141,2026-03-31,361,356,5
141,2026-04-01,362,357,5
141,2026-04-02,364,359,5
141,2026-04-03,364,359,5
141,2026-04-04,362,357,5
141,2026-04-05,361,356,5
141,2026-04-06,359,354,5
141,2026-04-07,361,356,5
141,2026-04-08,362,357,5
141,2026-04-09,364,359,5
141,2026-04-10,364,359,5
141,2026-04-11,360,355,5
141,2026-04-12,356,351,5
141,2026-04-13,352,347,5
141,2026-04-14,354,349,5
141,2026-04-15,358,353,5
141,2026-04-16,361,356,5
141,2026-04-17,364,359,5
141,2026-04-18,362,357,5
141,2026-04-19,359,354,5
141,2026-04-20,355,350,5
141,2026-04-21,356,351,5
141,2026-04-22,358,353,5
141,2026-04-23,361,356,5
141,2026-04-24,361,356,5
141,2026-04-25,354,349,5
141,2026-04-26,345,340,5
141,2026-04-27,339,334,5
141,2026-04-28,340,335,5
141,2026-04-29,344,339,5
141,2026-04-30,350,345,5
141,2026-05-01,354,349,5
141,2026-05-02,354,349,5
141,2026-05-03,341,336,5
141,2026-05-04,339,334,5
141,2026-05-05,339,334,5
141,2026-05-06,344,339,5
141,2026-05-07,355,350,5
141,2026-05-08,359,354,5
141,2026-05-09,353,348,5
141,2026-05-10,347,342,5
141,2026-05-11,341,336,5
141,2026-05-12,344,339,5
141,2026-05-13,349,344,5
141,2026-05-14,352,347,5
141,2026-05-15,349,344,5
141,2026-05-16,344,339,5
141,2026-05-17,339,334,5
141,2026-05-18,336,331,5
141,2026-05-19,345,340,5
141,2026-05-20,352,347,5
141,2026-05-21,359,354,5
141,2026-05-22,364,359,5
141,2026-05-23,362,357,5
141,2026-05-24,360,355,5
141,2026-05-25,358,353,5
141,2026-05-26,358,353,5
141,2026-05-27,356,351,5
141,2026-05-28,351,346,5
141,2026-05-29,349,344,5
141,2026-05-30,344,339,5
141,2026-05-31,342,337,5
141,2026-06-01,341,336,5
141,2026-06-02,341,336,5
141,2026-06-03,341,336,5
141,2026-06-04,344,339,5
141,2026-06-05,346,341,5
141,2026-06-06,341,336,5
141,2026-06-07,341,336,5
141,2026-06-08,336,331,5
141,2026-06-09,339,334,5
141,2026-06-10,344,339,5
141,2026-06-11,346,341,5
141,2026-06-12,346,341,5
141,2026-06-13,344,339,5
141,2026-06-14,339,334,5
141,2026-06-15,336,331,5
141,2026-06-16,339,334,5
141,2026-06-17,344,339,5
141,2026-06-18,346,341,5
141,2026-06-19,348,343,5
141,2026-06-20,346,341,5
141,2026-06-21,341,336,5
141,2026-06-22,344,339,5
141,2026-06-23,346,341,5
141,2026-06-24,352,347,5
141,2026-06-25,357,352,5
141,2026-06-26,357,352,5
141,2026-06-27,354,349,5
141,2026-06-28,349,344,5
141,2026-06-29,344,339,5
141,2026-06-30,347,342,5
141,2026-07-01,349,344,5
141,2026-07-02,351,346,5
141,2026-07-03,350,345,5
141,2026-07-04,342,337,5
141,2026-07-05,334,329,5
141,2026-07-06,328,323,5
141,2026-07-07,328,323,5
141,2026-07-08,328,323,5
141,2026-07-09,328,323,5
141,2026-07-10,326,321,5
141,2026-07-11,325,320,5
141,2026-07-12,323,318,5
141,2026-07-13,320,315,5
141,2026-07-14,325,320,5
141,2026-07-15,328,323,5
141,2026-07-16,326,321,5
141,2026-07-17,326,321,5
141,2026-07-18,321,316,5
141,2026-07-19,318,313,5
141,2026-07-20,318,313,5
141,2026-07-21,323,318,5
141,2026-07-22,328,323,5
129,2026-01-23,514,364,150
129,2026-01-24,506,356,150
129,2026-01-25,501,351,150
129,2026-01-26,503,353,150
129,2026-01-27,506,356,150
129,2026-01-28,506,356,150
129,2026-01-29,514,364,150
129,2026-01-30,519,369,150
129,2026-01-31,518,368,150
129,2026-02-01,508,358,150
129,2026-02-02,513,363,150
129,2026-02-03,514,364,150
129,2026-02-04,516,366,150
129,2026-02-05,519,369,150
129,2026-02-06,522,372,150
129,2026-02-07,522,372,150
129,2026-02-08,521,371,150
129,2026-02-09,530,380,150
129,2026-02-10,532,382,150
129,2026-02-11,534,384,150
129,2026-02-12,534,384,150
129,2026-02-13,535,385,150
129,2026-02-14,536,486,50
129,2026-02-15,535,485,50
129,2026-02-16,535,485,50
129,2026-02-17,536,386,150
129,2026-02-18,538,388,150
129,2026-02-19,535,385,150
129,2026-02-20,530,380,150
129,2026-02-21,522,372,150
129,2026-02-22,515,365,150
129,2026-02-23,515,365,150
129,2026-02-24,519,369,150
129,2026-02-25,524,374,150
129,2026-02-26,527,377,150
129,2026-02-27,524,374,150
129,2026-02-28,513,363,150
129,2026-03-01,501,351,150
129,2026-03-02,501,351,150
129,2026-03-03,505,355,150
129,2026-03-04,516,366,150
129,2026-03-05,525,375,150
129,2026-03-06,532,382,150
129,2026-03-07,533,383,150
129,2026-03-08,531,381,150
129,2026-03-09,531,381,150
129,2026-03-10,533,383,150
129,2026-03-11,535,385,150
129,2026-03-12,534,384,150
129,2026-03-13,532,382,150
129,2026-03-14,527,477,50
129,2026-03-15,522,472,50
129,2026-03-16,520,470,50
129,2026-03-17,521,471,50
129,2026-03-18,522,472,50
129,2026-03-19,526,476,50
129,2026-03-20,526,476,50
129,2026-03-21,524,474,50
129,2026-03-22,521,371,150
129,2026-03-23,519,369,150
129,2026-03-24,521,371,150
129,2026-03-25,526,376,150
129,2026-03-26,528,378,150
129,2026-03-27,531,381,150
129,2026-03-28,533,383,150
129,2026-03-29,531,481,50
129,2026-03-30,531,481,50
129,2026-03-31,533,483,50
129,2026-04-01,535,485,50
129,2026-04-02,535,485,50
129,2026-04-03,535,485,50
129,2026-04-04,533,483,50
129,2026-04-05,531,481,50
129,2026-04-06,531,481,50
129,2026-04-07,533,483,50
129,2026-04-08,535,485,50
129,2026-04-09,535,485,50
129,2026-04-10,532,382,150
129,2026-04-11,527,377,150
129,2026-04-12,523,373,150
129,2026-04-13,523,373,150
129,2026-04-14,525,375,150
129,2026-04-15,529,379,150
129,2026-04-16,532,382,150
129,2026-04-17,535,385,150
129,2026-04-18,530,380,150
129,2026-04-19,526,376,150
129,2026-04-20,526,376,150
129,2026-04-21,527,377,150
129,2026-04-22,529,379,150
129,2026-04-23,528,378,150
129,2026-04-24,525,375,150
129,2026-04-25,514,364,150
129,2026-04-26,507,357,150
129,2026-04-27,503,353,150
129,2026-04-28,508,358,150
129,2026-04-29,503,353,150
129,2026-04-30,519,369,150
129,2026-05-01,514,364,150
129,2026-05-02,511,361,150
129,2026-05-03,495,345,150
129,2026-05-04,507,357,150
129,2026-05-05,507,357,150
129,2026-05-06,512,362,150
129,2026-05-07,521,371,150
129,2026-05-08,523,373,150
129,2026-05-09,516,366,150
129,2026-05-10,509,359,150
129,2026-05-11,508,358,150
129,2026-05-12,511,361,150
129,2026-05-13,514,364,150
129,2026-05-14,512,362,150
129,2026-05-15,512,462,50
129,2026-05-16,505,455,50
129,2026-05-17,499,449,50
129,2026-05-18,504,454,50
129,2026-05-19,514,464,50
129,2026-05-20,522,472,50
129,2026-05-21,528,478,50
129,2026-05-22,534,484,50
129,2026-05-23,532,482,50
129,2026-05-24,530,480,50
129,2026-05-25,527,477,50
129,2026-05-26,525,475,50
129,2026-05-27,519,469,50
129,2026-05-28,517,467,50
129,2026-05-29,514,464,50
129,2026-05-30,502,452,50
129,2026-05-31,498,448,50
129,2026-06-01,501,451,50
129,2026-06-02,501,451,50
129,2026-06-03,501,451,50
129,2026-06-04,501,451,50
129,2026-06-05,507,457,50
129,2026-06-06,498,448,50
129,2026-06-07,502,452,50
129,2026-06-08,495,445,50
129,2026-06-09,501,451,50
129,2026-06-10,503,453,50
129,2026-06-11,503,453,50
129,2026-06-12,503,453,50
129,2026-06-13,501,451,50
129,2026-06-14,495,445,50
129,2026-06-15,495,445,50
129,2026-06-16,501,451,50
129,2026-06-17,503,453,50
129,2026-06-18,506,456,50
129,2026-06-19,506,456,50
129,2026-06-20,503,453,50
129,2026-06-21,503,453,50
129,2026-06-22,507,457,50
129,2026-06-23,510,460,50
129,2026-06-24,516,466,50
129,2026-06-25,519,469,50
129,2026-06-26,523,473,50
129,2026-06-27,517,467,50
129,2026-06-28,512,462,50
129,2026-06-29,511,461,50
129,2026-06-30,514,464,50
129,2026-07-01,513,463,50
129,2026-07-02,513,463,50
129,2026-07-03,508,458,50
129,2026-07-04,499,449,50
129,2026-07-05,489,439,50
129,2026-07-06,485,435,50
129,2026-07-07,485,435,50
129,2026-07-08,479,429,50
129,2026-07-09,476,426,50
129,2026-07-10,476,426,50
129,2026-07-11,479,429,50
129,2026-07-12,474,424,50
129,2026-07-13,476,426,50
129,2026-07-14,482,432,50
129,2026-07-15,482,432,50
129,2026-07-16,473,423,50
129,2026-07-17,473,423,50
129,2026-07-18,470,420,50
129,2026-07-19,467,417,50
129,2026-07-20,470,420,50
129,2026-07-21,476,426,50
129,2026-07-22,479,429,50
130,2026-01-23,650,500,150
130,2026-01-24,648,498,150
130,2026-01-25,646,496,150
130,2026-01-26,645,495,150
130,2026-01-27,650,500,150
130,2026-01-28,654,504,150
130,2026-01-29,659,509,150
130,2026-01-30,661,511,150
130,2026-01-31,664,514,150
130,2026-02-01,657,507,150
130,2026-02-02,662,512,150
130,2026-02-03,662,512,150
130,2026-02-04,663,513,150
130,2026-02-05,667,517,150
130,2026-02-06,669,519,150
130,2026-02-07,671,521,150
130,2026-02-08,672,522,150
130,2026-02-09,678,528,150
130,2026-02-10,679,529,150
130,2026-02-11,679,529,150
130,2026-02-12,679,529,150
130,2026-02-13,680,530,150
130,2026-02-14,685,635,50
130,2026-02-15,685,635,50
130,2026-02-16,685,635,50
130,2026-02-17,682,532,150
130,2026-02-18,677,527,150
130,2026-02-19,672,522,150
130,2026-02-20,667,517,150
130,2026-02-21,667,517,150
130,2026-02-22,667,517,150
130,2026-02-23,664,514,150
130,2026-02-24,664,514,150
130,2026-02-25,662,512,150
130,2026-02-26,658,508,150
130,2026-02-27,657,507,150
130,2026-02-28,655,505,150
130,2026-03-01,650,500,150
130,2026-03-02,652,502,150
130,2026-03-03,655,505,150
130,2026-03-04,662,512,150
130,2026-03-05,671,521,150
130,2026-03-06,677,527,150
130,2026-03-07,680,530,150
130,2026-03-08,680,530,150
130,2026-03-09,680,530,150
130,2026-03-10,679,529,150
130,2026-03-11,678,528,150
130,2026-03-12,675,525,150
130,2026-03-13,672,522,150
130,2026-03-14,670,620,50
130,2026-03-15,668,618,50
130,2026-03-16,666,616,50
130,2026-03-17,667,617,50
130,2026-03-18,666,616,50
130,2026-03-19,666,616,50
130,2026-03-20,667,617,50
130,2026-03-21,666,616,50
130,2026-03-22,667,517,150
130,2026-03-23,669,519,150
130,2026-03-24,669,519,150
130,2026-03-25,672,522,150
130,2026-03-26,674,524,150
130,2026-03-27,677,527,150
130,2026-03-28,680,530,150
130,2026-03-29,680,630,50
130,2026-03-30,680,630,50
130,2026-03-31,680,630,50
130,2026-04-01,680,630,50
130,2026-04-02,680,630,50
130,2026-04-03,680,630,50
130,2026-04-04,680,630,50
130,2026-04-05,680,630,50
130,2026-04-06,680,630,50
130,2026-04-07,680,630,50
130,2026-04-08,677,627,50
130,2026-04-09,675,625,50
130,2026-04-10,672,522,150
130,2026-04-11,672,522,150
130,2026-04-12,672,522,150
130,2026-04-13,672,522,150
130,2026-04-14,672,522,150
130,2026-04-15,675,525,150
130,2026-04-16,675,525,150
130,2026-04-17,675,525,150
130,2026-04-18,675,525,150
130,2026-04-19,675,525,150
130,2026-04-20,675,525,150
130,2026-04-21,672,522,150
130,2026-04-22,666,516,150
130,2026-04-23,660,510,150
130,2026-04-24,657,507,150
130,2026-04-25,654,504,150
130,2026-04-26,654,504,150
130,2026-04-27,648,498,150
130,2026-04-28,652,502,150
130,2026-04-29,649,499,150
130,2026-04-30,651,501,150
130,2026-05-01,644,494,150
130,2026-05-02,651,501,150
130,2026-05-03,647,497,150
130,2026-05-04,656,506,150
130,2026-05-05,652,502,150
130,2026-05-06,651,501,150
130,2026-05-07,656,506,150
130,2026-05-08,658,508,150
130,2026-05-09,657,507,150
130,2026-05-10,656,506,150
130,2026-05-11,653,503,150
130,2026-05-12,648,498,150
130,2026-05-13,648,498,150
130,2026-05-14,648,598,50
130,2026-05-15,648,598,50
130,2026-05-16,649,599,50
130,2026-05-17,651,601,50
130,2026-05-18,655,605,50
130,2026-05-19,663,613,50
130,2026-05-20,668,618,50
130,2026-05-21,673,623,50
130,2026-05-22,678,628,50
130,2026-05-23,676,626,50
130,2026-05-24,672,622,50
130,2026-05-25,665,615,50
130,2026-05-26,662,612,50
130,2026-05-27,660,610,50
130,2026-05-28,655,605,50
130,2026-05-29,650,600,50
130,2026-05-30,643,593,50
130,2026-05-31,642,592,50
130,2026-06-01,644,594,50
130,2026-06-02,642,592,50
130,2026-06-03,639,589,50
130,2026-06-04,639,589,50
130,2026-06-05,643,593,50
130,2026-06-06,639,589,50
130,2026-06-07,646,596,50
130,2026-06-08,642,592,50
130,2026-06-09,642,592,50
130,2026-06-10,642,592,50
130,2026-06-11,642,592,50
130,2026-06-12,642,592,50
130,2026-06-13,642,592,50
130,2026-06-14,642,592,50
130,2026-06-15,642,592,50
130,2026-06-16,644,594,50
130,2026-06-17,644,594,50
130,2026-06-18,644,594,50
130,2026-06-19,649,599,50
130,2026-06-20,652,602,50
130,2026-06-21,653,603,50
130,2026-06-22,656,606,50
130,2026-06-23,656,606,50
130,2026-06-24,659,609,50
130,2026-06-25,659,609,50
130,2026-06-26,659,609,50
130,2026-06-27,658,608,50
130,2026-06-28,658,608,50
130,2026-06-29,655,605,50
130,2026-06-30,652,602,50
130,2026-07-01,645,595,50
130,2026-07-02,641,591,50
130,2026-07-03,637,587,50
130,2026-07-04,631,581,50
130,2026-07-05,625,575,50
130,2026-07-06,619,569,50
130,2026-07-07,613,563,50
130,2026-07-08,609,559,50
130,2026-07-09,609,559,50
130,2026-07-10,607,557,50
130,2026-07-11,611,561,50
130,2026-07-12,611,561,50
130,2026-07-13,611,561,50
130,2026-07-14,611,561,50
130,2026-07-15,608,558,50
130,2026-07-16,604,554,50
130,2026-07-17,607,557,50
130,2026-07-18,607,557,50
130,2026-07-19,607,557,50
130,2026-07-20,607,557,50
130,2026-07-21,607,557,50
130,2026-07-22,607,557,50
